sequence_name,gc_content,P2,RNA,terH,total_score
sample1560,70.95278246205734,0.018979333614508646,0.20884210526315788,0.0096964586846543,0
sample4270,70.83860092709651,0.018979333614508646,0.20798319327731093,0.009708737864077669,0
sample1664,70.81239530988275,0.018979333614508646,0.210305823209049,0.009631490787269681,0
sample4965,70.70197562000841,0.018979333614508646,0.20847315436241612,0.009676062263357174,0
sample5014,69.47014297729184,0.018979333614508646,0.21059268600252207,0.009676062263357174,0
sample5337,62.91613990729035,0.018979333614508646,0.21154656552886641,0.0096964586846543,0
sample7082,61.35693215339233,0.018979333614508646,0.21190375685943436,0.0096964586846543,0
sample7233,58.44210526315789,0.018979333614508646,0.21136842105263157,0.00969237252423093,0
sample3319,78.54131534569983,0.01897133220910624,0.19533527696793002,0.009704641350210971,0
sample5247,72.35566793088917,0.01897133220910624,0.2082456878418174,0.00969237252423093,0
sample5005,71.56697556866048,0.01897133220910624,0.20747585048299033,0.009721048182586645,0
sample5501,67.7717163239614,0.01897133220910624,0.2102391942929081,0.009651699538396978,0
sample164,67.01769165964616,0.01897133220910624,0.21145745577085087,0.00969237252423093,0
sample962,66.72283066554338,0.01897133220910624,0.21145745577085087,0.009700548291859975,0
sample1539,65.85160202360876,0.01897133220910624,0.21181434599156118,0.009708737864077669,0
sample7840,62.21101303068516,0.01897133220910624,0.2111905763567522,0.009667927700714587,0
sample2502,58.305227655986506,0.01897133220910624,0.21172501054407422,0.009712837837837838,0
sample3803,57.85924989464812,0.01897133220910624,0.21070375052675938,0.00973338975878121,0
sample8208,54.2436974789916,0.01897133220910624,0.21092436974789916,0.009667927700714587,0
sample5032,77.89473684210526,0.018963337547408345,0.20334728033472804,0.00968421052631579,0
sample8749,76.54941373534338,0.018963337547408345,0.20375,0.009631490787269681,0
sample6750,75.77535624476111,0.018963337547408345,0.20601755119097367,0.009639564124056999,0
sample6185,75.51190973673214,0.018963337547408345,0.2059191329720717,0.00961136648558295,0
sample7780,73.167649536647,0.018963337547408345,0.2094196804037006,0.0096964586846543,0
sample9175,73.01387137452711,0.018963337547408345,0.2079664570230608,0.009671993271656855,0
sample4942,71.96969696969697,0.018963337547408345,0.2103491796381994,0.00968013468013468,0
sample8822,70.83682008368201,0.018963337547408345,0.20760233918128654,0.009623430962343096,0
sample2289,70.37505267593764,0.018963337547408345,0.20722992854140396,0.009700548291859975,0
sample109,65.45153272576637,0.018963337547408345,0.2067108533554267,0.009531703273932863,0
sample4366,64.73308112652374,0.018963337547408345,0.2112794612794613,0.009676062263357174,0
sample1624,70.65994115174443,0.018955349620893007,0.20898027696181284,0.009676062263357174,0
sample4597,68.48969289019773,0.018955349620893007,0.20873582528349433,0.009741634900465904,0
sample3219,66.68070766638584,0.018955349620893007,0.21154656552886641,0.0096964586846543,0
sample2921,64.95405179615706,0.018955349620893007,0.2096908939014202,0.009643605870020965,0
sample7167,59.45263157894737,0.018955349620893007,0.21136842105263157,0.00969237252423093,0
sample6246,73.20234113712375,0.018947368421052633,0.2053311120366514,0.009627459187944746,0
sample9304,72.84934955937894,0.018947368421052633,0.20761825031393888,0.009659806803863923,0
sample5541,72.09399916072178,0.018947368421052633,0.19485903814262023,0.009651699538396978,0
sample9759,70.58080808080808,0.018947368421052633,0.20975199663724253,0.009704641350210971,0
sample8921,70.0418410041841,0.018947368421052633,0.20802005012531327,0.009631490787269681,0
sample994,69.8870765370138,0.018947368421052633,0.20944816053511706,0.009627459187944746,0
sample2543,69.15966386554622,0.018947368421052633,0.20990764063811923,0.00968013468013468,0
sample3410,68.82081409987411,0.018947368421052633,0.21074727120067172,0.009651699538396978,0
sample2658,68.46315789473684,0.018947368421052633,0.2111251580278129,0.009688289806234204,0
sample2360,68.0672268907563,0.018947368421052633,0.21076987799747582,0.009676062263357174,0
sample7643,68.05205709487825,0.018947368421052633,0.20922431865828092,0.009663865546218488,0
sample2327,66.90526315789474,0.018947368421052633,0.21145745577085087,0.009700548291859975,0
sample4997,66.09388097233864,0.018947368421052633,0.21039396479463537,0.009643605870020965,0
sample712,65.7883730656629,0.018947368421052633,0.2100418410041841,0.009619406106231703,0
sample854,65.74074074074075,0.018947368421052633,0.21145745577085087,0.00968013468013468,0
sample6557,65.67226890756302,0.018947368421052633,0.21092436974789916,0.009667927700714587,0
sample7041,64.40891880521666,0.018947368421052633,0.2112794612794613,0.009688289806234204,0
sample9018,64.0874684608915,0.018947368421052633,0.2111905763567522,0.009671993271656855,0
sample8836,58.806221101303066,0.018947368421052633,0.21101303068516183,0.009676062263357174,0
sample4345,77.39165985282094,0.01893939393939394,0.19788703778951647,0.009406952965235174,0
sample7895,77.3884021693784,0.01893939393939394,0.20074657818332642,0.009595327492699207,0
sample613,74.33740008413967,0.01893939393939394,0.20460251046025105,0.00968421052631579,0
sample8661,73.96972245584524,0.01893939393939394,0.20603015075376885,0.009688289806234204,0
sample756,73.66876310272536,0.01893939393939394,0.20753138075313807,0.009643605870020965,0
sample7820,73.06397306397307,0.01893939393939394,0.20840336134453782,0.00968421052631579,0
sample5788,70.85594989561586,0.01893939393939394,0.20734251147267418,0.009603340292275574,0
sample958,70.35639412997904,0.01893939393939394,0.20997485331098073,0.009655751469353484,0
sample385,67.96973518284993,0.01893939393939394,0.21008403361344538,0.009667927700714587,0
sample6643,67.92929292929293,0.01893939393939394,0.21163575042158517,0.00968421052631579,0
sample9038,67.17044500419816,0.01893939393939394,0.20990764063811923,0.009655751469353484,0
sample3898,66.79292929292929,0.01893939393939394,0.21145745577085087,0.00969237252423093,0
sample174,66.65264928511354,0.01893939393939394,0.21059268600252207,0.009676062263357174,0
sample5759,66.15448504983388,0.01893939393939394,0.2084717607973422,0.009555463232239303,0
sample404,63.90408077408498,0.01893939393939394,0.21136842105263157,0.009676062263357174,0
sample4781,63.387978142076506,0.01893939393939394,0.21101303068516183,0.009676062263357174,0
sample4637,60.70677324358435,0.01893939393939394,0.21154656552886641,0.0096964586846543,0
sample366,79.28571428571429,0.018931426167437947,0.19667359667359668,0.009663865546218488,0
sample3499,69.56704497688104,0.018931426167437947,0.19353501864898467,0.009667927700714587,0
sample9453,64.56759026028547,0.018931426167437947,0.21092436974789916,0.009655751469353484,0
sample4407,64.12085606378514,0.018931426167437947,0.21101303068516183,0.009651699538396978,0
sample3476,63.65166175851914,0.018931426167437947,0.21154656552886641,0.00968013468013468,0
sample8870,61.05527638190955,0.018931426167437947,0.210305823209049,0.009639564124056999,0
sample1002,76.61423841059603,0.01892346509671993,0.1900489396411093,0.009523809523809525,0
sample3200,76.26622017580577,0.01892346509671993,0.20224719101123595,0.009627459187944746,0
sample6084,74.86338797814207,0.01892346509671993,0.2071278825995807,0.00968421052631579,0
sample9579,73.64893171344784,0.01892346509671993,0.20685332218972002,0.009635525764558023,0
sample6104,72.66610597140455,0.01892346509671993,0.20747585048299033,0.009676062263357174,0
sample2625,71.67364016736401,0.01892346509671993,0.20751565762004176,0.009631490787269681,0
sample7047,71.2970711297071,0.01892346509671993,0.20810697868783953,0.009623430962343096,0
sample2934,69.895178197065,0.01892346509671993,0.20997485331098073,0.009659806803863923,0
sample4210,68.13602015113351,0.01892346509671993,0.21092436974789916,0.009655751469353484,0
sample1729,67.64459346186085,0.01892346509671993,0.21048218029350105,0.009639564124056999,0
sample9939,62.411050648807034,0.01892346509671993,0.2101297614064462,0.009635525764558023,0
sample2414,69.58892617449665,0.018915510718789406,0.21006289308176102,0.009659806803863923,0
sample2456,67.52100840336135,0.018915510718789406,0.21041579168416633,0.009671993271656855,0
sample3577,59.253042383550145,0.018915510718789406,0.21074727120067172,0.009659806803863923,0
sample1137,80.40850354314297,0.018907563025210083,0.1821515892420538,0.009591326105087573,0
sample9097,73.5936188077246,0.018907563025210083,0.2082984073763621,0.009655751469353484,0
sample1932,70.20117351215423,0.018907563025210083,0.20761825031393888,0.009643605870020965,0
sample4234,70.08403361344538,0.018907563025210083,0.20906801007556675,0.009676062263357174,0
sample1663,70.02930096274592,0.018907563025210083,0.20760233918128654,0.009635525764558023,0
sample444,69.0099833610649,0.018907563025210083,0.2084026622296173,0.009575353871773521,0
sample4011,66.28930817610063,0.018907563025210083,0.21145745577085087,0.009643605870020965,0
sample3591,57.26890756302521,0.018907563025210083,0.2074601844090528,0.009667927700714587,0
sample8426,79.21041579168417,0.01889962200755985,0.19883527454242927,0.009667927700714587,0
sample3953,75.77665827036104,0.01889962200755985,0.205685618729097,0.009671993271656855,0
sample4757,73.87840670859539,0.01889962200755985,0.20702634880803011,0.009651699538396978,0
sample4916,72.59756609315988,0.01889962200755985,0.20871751886001677,0.009651699538396978,0
sample1748,70.21812080536913,0.01889962200755985,0.21065883340327318,0.009655751469353484,0
sample5645,66.72254819782061,0.01889962200755985,0.20988688730624214,0.009643605870020965,0
sample2810,65.94142259414225,0.01889962200755985,0.2102177554438861,0.009623430962343096,0
sample6285,65.40225093789078,0.01889962200755985,0.20883701542309296,0.009587328053355566,0
sample6761,64.02183039462636,0.01889962200755985,0.21074727120067172,0.009663865546218488,0
sample6876,76.60108832147343,0.018891687657430732,0.2025790349417637,0.009631490787269681,0
sample6550,76.34993721222268,0.018891687657430732,0.20283215326947104,0.009627459187944746,0
sample5980,75.62919463087249,0.018891687657430732,0.2045075125208681,0.009651699538396978,0
sample8922,74.36219155165203,0.018891687657430732,0.20541666666666666,0.009623430962343096,0
sample1175,73.43684431389005,0.018891687657430732,0.2061036789297659,0.009663865546218488,0
sample7929,69.0536013400335,0.018891687657430732,0.20920502092050208,0.009635525764558023,0
sample6397,66.49958228905598,0.018891687657430732,0.20927318295739347,0.00960735171261487,0
sample2531,63.24392288348701,0.018891687657430732,0.21039396479463537,0.009643605870020965,0
sample9427,75.60771165129924,0.01888375996642887,0.19206939281288724,0.009639564124056999,0
sample2380,74.2177722152691,0.01888375996642887,0.20490440565253532,0.009599332220367279,0
sample1110,72.93327738145196,0.01888375996642887,0.20821114369501467,0.009659806803863923,0
sample2089,72.66638760987861,0.01888375996642887,0.207098121085595,0.009631490787269681,0
sample576,69.72746331236897,0.01888375996642887,0.208455420678108,0.00964765100671141,0
sample2906,68.16275167785236,0.01888375996642887,0.21006289308176102,0.009663865546218488,0
sample1310,63.74318086445657,0.01888375996642887,0.21074727120067172,0.009659806803863923,0
sample1920,60.18402342116269,0.01888375996642887,0.20995399414470933,0.009623430962343096,0
sample3774,75.3034742570113,0.018875838926174497,0.20768909318846637,0.009627459187944746,0
sample4609,75.1258389261745,0.018875838926174497,0.2045929018789144,0.009659806803863923,0
sample1093,74.5393634840871,0.018875838926174497,0.20416666666666666,0.009659806803863923,0
sample8834,69.39115929941617,0.018875838926174497,0.20632279534109818,0.009603340292275574,0
sample2526,67.78382907415165,0.018875838926174497,0.2087866108786611,0.009639564124056999,0
sample1681,65.27021365731044,0.018875838926174497,0.210305823209049,0.009639564124056999,0
sample6592,65.0188521156263,0.018875838926174497,0.21039396479463537,0.009663865546218488,0
sample9186,63.05070656691604,0.018875838926174497,0.2086450540315877,0.009563409563409564,0
sample9766,62.41610738255034,0.018875838926174497,0.21065883340327318,0.009655751469353484,0
sample5858,62.311557788944725,0.018875838926174497,0.2102177554438861,0.009635525764558023,0
sample8424,61.32272917538719,0.018875838926174497,0.2096234309623431,0.009631490787269681,0
sample6949,74.32036804684232,0.018867924528301886,0.2055022926219258,0.009619406106231703,0
sample7132,74.31192660550458,0.018867924528301886,0.2044038221852929,0.009591326105087573,0
sample7690,70.76023391812865,0.018867924528301886,0.20767306088407006,0.009623430962343096,0
sample9264,68.19699499165276,0.018867924528301886,0.20901126408010012,0.009603340292275574,0
sample369,66.25052018310446,0.018867924528301886,0.20890553474823137,0.009575353871773521,0
sample4477,63.44625679631953,0.018867924528301886,0.20995399414470933,0.009627459187944746,0
sample6636,54.48449287510478,0.018867924528301886,0.21039396479463537,0.00964765100671141,0
sample3558,38.94472361809045,0.018867924528301886,0.2102177554438861,0.009704641350210971,0
sample1621,72.34309623430963,0.018860016764459347,0.20819397993311037,0.009623430962343096,0
sample6212,71.60804020100502,0.018860016764459347,0.20525657071339173,0.009631490787269681,0
sample6919,71.30398671096346,0.018860016764459347,0.20713989207139893,0.009555463232239303,0
sample9888,68.33960685905478,0.018860016764459347,0.20793319415448852,0.009631490787269681,0
sample2550,67.85414920368818,0.018860016764459347,0.2105704697986577,0.009643605870020965,0
sample4663,66.61080854629242,0.018860016764459347,0.2105704697986577,0.009635525764558023,0
sample9965,80.8030112923463,0.018852115626309174,0.19413465510119784,0.009619406106231703,0
sample3324,78.92095357590966,0.018852115626309174,0.19900497512437812,0.009619406106231703,0
sample3571,78.41907151819322,0.018852115626309174,0.20291060291060292,0.009623430962343096,0
sample537,75.2495840266223,0.018852115626309174,0.1994219653179191,0.00956738768718802,0
sample4802,74.61313258051025,0.018852115626309174,0.20241064006650042,0.009639564124056999,0
sample7837,72.14554579673776,0.018852115626309174,0.20642201834862386,0.009627459187944746,0
sample9567,68.49372384937239,0.018852115626309174,0.2096234309623431,0.009623430962343096,0
sample5045,62.452909167015484,0.018852115626309174,0.21048218029350105,0.009627459187944746,0
sample7665,76.05516088591726,0.018844221105527637,0.20625,0.009623430962343096,0
sample3646,71.70915169243628,0.018844221105527637,0.20642201834862386,0.00961136648558295,0
sample4470,70.40602762662202,0.018844221105527637,0.207098121085595,0.009659806803863923,0
sample7053,70.25898078529657,0.018844221105527637,0.20986622073578595,0.00961136648558295,0
sample3137,69.13116123642439,0.018844221105527637,0.20876826722338204,0.00960735171261487,0
sample8510,67.46031746031746,0.018844221105527637,0.20927318295739347,0.009615384615384616,0
sample9664,66.2240663900415,0.018844221105527637,0.2078838174273859,0.009543568464730291,0
sample9096,86.37479541734861,0.018836333193804938,0.1718377088305489,0.009418509418509418,0
sample2169,78.35914608622855,0.018836333193804938,0.1991701244813278,0.009635525764558023,0
sample2878,78.3492326835338,0.018836333193804938,0.19777960526315788,0.009547530095475302,0
sample3488,71.9298245614035,0.018836333193804938,0.20817688777638715,0.00961136648558295,0
sample1814,70.4425497360942,0.018836333193804938,0.1907704985578904,0.00934199837530463,0
sample3701,69.54887218045113,0.018836333193804938,0.20868113522537562,0.009635525764558023,0
sample1837,68.07354784788969,0.018836333193804938,0.20876826722338204,0.009623430962343096,0
sample6221,67.51353602665556,0.018836333193804938,0.20842017507294705,0.009579341940857976,0
sample4191,66.02671118530886,0.018836333193804938,0.20876826722338204,0.00960735171261487,0
sample6413,65.20284399832705,0.018836333193804938,0.210305823209049,0.009623430962343096,0
sample1693,69.20183869619724,0.01882845188284519,0.20995399414470933,0.00961136648558295,0
sample589,66.75031367628607,0.01882845188284519,0.2096234309623431,0.009619406106231703,0
sample3735,66.20718462823726,0.01882845188284519,0.2096908939014202,0.009627459187944746,0
sample8952,72.5752508361204,0.018820577164366373,0.20903010033444816,0.009615384615384616,0
sample9710,72.34753550543024,0.018820577164366373,0.20826377295492488,0.009615384615384616,0
sample4381,69.70330129544504,0.018820577164366373,0.20775969962453067,0.009631490787269681,0
sample9600,68.90931884663603,0.018820577164366373,0.2100418410041841,0.009615384615384616,0
sample432,67.8601165695254,0.018820577164366373,0.208992506244796,0.009579341940857976,0
sample5364,66.20718462823726,0.018820577164366373,0.20977852068533223,0.00960735171261487,0
sample8848,65.55323590814196,0.018820577164366373,0.20960334029227556,0.00960735171261487,0
sample5946,64.0383813099708,0.018820577164366373,0.20951585976627712,0.00960735171261487,0
sample6235,63.05892185541162,0.018820577164366373,0.20986622073578595,0.00961136648558295,0
sample1188,74.48937057107128,0.018812709030100336,0.2064086558468581,0.009587328053355566,0
sample8871,74.19488026424443,0.018812709030100336,0.19053497942386832,0.009496284062758051,0
sample1269,72.53344481605352,0.018812709030100336,0.20742904841402338,0.009619406106231703,0
sample6836,71.51211361737677,0.018812709030100336,0.20767306088407006,0.00961136648558295,0
sample5614,70.91516924362725,0.018812709030100336,0.20826377295492488,0.009635525764558023,0
sample2014,70.67888379841733,0.018812709030100336,0.2086630570595585,0.009579341940857976,0
sample7091,67.70963704630789,0.018812709030100336,0.20859407592824364,0.009595327492699207,0
sample1608,67.66917293233082,0.018812709030100336,0.20927318295739347,0.00960735171261487,0
sample7104,66.09531772575251,0.018812709030100336,0.20995399414470933,0.009631490787269681,0
sample2153,66.05351170568562,0.018812709030100336,0.20971117622436167,0.009623430962343096,0
sample543,65.88726513569938,0.018812709030100336,0.20767306088407006,0.00961136648558295,0
sample3995,64.258872651357,0.018812709030100336,0.20909849749582637,0.00960735171261487,0
sample7453,79.125,0.01880484747179273,0.18949958982772763,0.009587328053355566,0
sample748,78.06908031627133,0.01880484747179273,0.17231638418079095,0.009575353871773521,0
sample3100,71.15464776990413,0.01880484747179273,0.20883701542309296,0.009587328053355566,0
sample8000,73.15240083507307,0.018796992481203006,0.20432792342904701,0.009603340292275574,0
sample3437,72.06005004170142,0.018796992481203006,0.20632279534109818,0.009595327492699207,0
sample9213,68.83333333333333,0.018796992481203006,0.20815986677768525,0.009591326105087573,0
sample5295,68.68223519599667,0.018796992481203006,0.2085070892410342,0.009591326105087573,0
sample1447,67.57095158597663,0.018796992481203006,0.20960334029227556,0.009623430962343096,0
sample2123,67.05636743215031,0.018796992481203006,0.20977852068533223,0.009619406106231703,0
sample43,63.655287260616156,0.018796992481203006,0.208992506244796,0.009579341940857976,0
sample1743,61.34663341645885,0.018796992481203006,0.20907955018742191,0.009559434746467166,0
sample5954,56.75,0.018796992481203006,0.20925385577323885,0.009583333333333333,0
sample1601,74.44676409185804,0.018789144050104383,0.20224252491694353,0.00960735171261487,0
sample5343,70.95179233621755,0.018789144050104383,0.20493827160493827,0.009476720230737536,0
sample4730,70.64718162839249,0.018789144050104383,0.21006289308176102,0.00961136648558295,0
sample8168,69.3945720250522,0.018789144050104383,0.20876826722338204,0.00960735171261487,0
sample3819,68.16666666666667,0.018789144050104383,0.20599250936329588,0.009587328053355566,0
sample5082,67.73522064945878,0.018789144050104383,0.20907955018742191,0.009583333333333333,0
sample6410,66.58322903629536,0.018789144050104383,0.2094284522319566,0.009599332220367279,0
sample9944,64.0950792326939,0.018789144050104383,0.20951585976627712,0.009591326105087573,0
sample1315,62.63552960800667,0.018789144050104383,0.20951585976627712,0.009595327492699207,0
sample2991,73.2945091514143,0.018781302170283808,0.20781379883624274,0.00957136912193092,0
sample6218,72.94706127553147,0.018781302170283808,0.206738768718802,0.009595327492699207,0
sample4332,70.09579341940858,0.018781302170283808,0.20765709529754472,0.009595327492699207,0
sample6653,69.60865945045795,0.018781302170283808,0.20807324178110695,0.009583333333333333,0
sample1311,65.7762938230384,0.018781302170283808,0.20909849749582637,0.00960735171261487,0
sample5592,76.84605757196496,0.01877346683354193,0.20199087515553713,0.00960735171261487,0
sample2624,76.8429820907955,0.01877346683354193,0.2026523000414422,0.009579341940857976,0
sample6251,74.31192660550458,0.01877346683354193,0.20582120582120583,0.009619406106231703,0
sample6712,73.93661384487072,0.01877346683354193,0.20431893687707642,0.00960735171261487,0
sample1943,73.72141372141373,0.01877346683354193,0.20480928689883915,0.009563409563409564,0
sample7033,70.57107127969988,0.01877346683354193,0.2077435470441299,0.009591326105087573,0
sample7353,68.14011676396997,0.01877346683354193,0.20909849749582637,0.009591326105087573,0
sample6581,75.7689110556941,0.018765638031693076,0.2017362546506821,0.009559434746467166,0
sample9340,75.45833333333333,0.018765638031693076,0.20665280665280666,0.009587328053355566,0
sample6971,72.43536280233528,0.018765638031693076,0.20699708454810495,0.009603340292275574,0
sample7858,71.86849771119434,0.018765638031693076,0.2053941908713693,0.009575353871773521,0
sample7609,71.51187005414411,0.018765638031693076,0.20815986677768525,0.009579341940857976,0
sample5876,68.80466472303208,0.018765638031693076,0.20916666666666667,0.009587328053355566,0
sample8099,68.48861283643892,0.018765638031693076,0.20736754966887416,0.009527754763877383,0
sample4362,68.0815647107782,0.018765638031693076,0.2084026622296173,0.009595327492699207,0
sample5252,67.27574750830564,0.018765638031693076,0.1928954977282115,0.009555463232239303,0
sample1381,60.766347355268636,0.018765638031693076,0.20907955018742191,0.009583333333333333,0
sample4893,73.52206494587844,0.018757815756565235,0.20606564187785625,0.009583333333333333,0
sample7075,72.34485630987089,0.018757815756565235,0.20665280665280666,0.009579341940857976,0
sample9704,72.04166666666667,0.018757815756565235,0.2064086558468581,0.009583333333333333,0
sample5513,69.92543496271747,0.018757815756565235,0.20645428216797684,0.009531703273932863,0
sample4465,65.94504579517069,0.018757815756565235,0.20907955018742191,0.009575353871773521,0
sample3712,64.38983756768013,0.018757815756565235,0.20883701542309296,0.009579341940857976,0
sample8754,69.95833333333333,0.01875,0.20783007080383173,0.009595327492699207,0
sample8059,69.20516021639617,0.01875,0.2084026622296173,0.009579341940857976,0
sample9651,68.81765195670275,0.01875,0.18000812677773262,0.009655751469353484,0
sample6194,68.18936877076412,0.01875,0.2086450540315877,0.009551495016611296,0
sample8944,65.80591420241566,0.01875,0.2085070892410342,0.009579341940857976,0
sample7640,76.64172901080632,0.018742190753852563,0.19868095630667765,0.009563409563409564,0
sample7999,71.92910140148392,0.018742190753852563,0.20593080724876442,0.009484536082474227,0
sample5667,71.8956953642384,0.018742190753852563,0.20786749482401656,0.009527754763877383,0
sample4123,71.68949771689498,0.018742190753852563,0.2084717607973422,0.009547530095475302,0
sample1038,70.75197341088491,0.018742190753852563,0.20814291649356045,0.009555463232239303,0
sample3246,66.37536412817312,0.018742190753852563,0.2079866888519135,0.00957136912193092,0
sample2706,43.84871155444721,0.018742190753852563,0.20765709529754472,0.009563409563409564,0
sample3621,68.3991683991684,0.018734388009991675,0.20890553474823137,0.00956738768718802,0
sample4710,64.74012474012474,0.018734388009991675,0.20890553474823137,0.009563409563409564,0
sample8020,68.62255513940907,0.018726591760299626,0.20934111759799834,0.009579341940857976,0
sample5003,63.092269326683294,0.018726591760299626,0.20848938826466917,0.009563409563409564,0
sample6808,73.18087318087318,0.018718801996672214,0.20722591362126247,0.009575353871773521,0
sample9007,69.80033277870216,0.018718801996672214,0.20656691604322527,0.00957136912193092,0
sample7747,69.58869962609057,0.018718801996672214,0.1962962962962963,0.009555463232239303,0
sample6606,68.8981288981289,0.018718801996672214,0.2077274615704196,0.009579341940857976,0
sample6798,67.53839767538398,0.018718801996672214,0.2083852220838522,0.009551495016611296,0
sample7081,62.510390689941815,0.018718801996672214,0.20873180873180874,0.009559434746467166,0
sample2400,67.10798510550269,0.018711018711018712,0.20719602977667495,0.009535655058043118,0
sample8828,65.53014553014553,0.018711018711018712,0.20881863560732114,0.00957136912193092,0
sample1304,63.42170671085336,0.018711018711018712,0.208298755186722,0.009535655058043118,0
sample7728,71.78423236514523,0.018703241895261846,0.20781379883624274,0.009543568464730291,0
sample1086,70.90012330456227,0.018703241895261846,0.2060032894736842,0.009453349773941636,0
sample2216,66.95652173913044,0.018703241895261846,0.207953603976802,0.009531703273932863,0
sample6904,64.7326978864484,0.018703241895261846,0.20803978450062163,0.00953961012028204,0
sample8463,62.26180613090307,0.018703241895261846,0.2070393374741201,0.009535655058043118,0
sample925,68.7162442874948,0.018695471541337765,0.2061385317295728,0.009559434746467166,0
sample4783,63.84742951907131,0.018695471541337765,0.20821236001659063,0.009535655058043118,0
sample7928,63.56846473029046,0.018695471541337765,0.20890553474823137,0.009547530095475302,0
sample1771,74.53338863542099,0.018687707641196014,0.20322180916976457,0.009543568464730291,0
sample8680,70.93840429929723,0.018687707641196014,0.2062835882596114,0.009508061182306739,0
sample8954,70.86614173228347,0.018687707641196014,0.20305406520841932,0.009535655058043118,0
sample4288,68.96979726934217,0.018687707641196014,0.20669698222405952,0.009519867549668874,0
sample4108,67.37235367372354,0.018687707641196014,0.20881863560732114,0.009559434746467166,0
sample1909,59.892160929075075,0.018687707641196014,0.208298755186722,0.00953961012028204,0
sample1533,57.03611457036114,0.018687707641196014,0.2086450540315877,0.009547530095475302,0
sample7732,75.41322314049587,0.0186799501867995,0.18925518925518925,0.009508061182306739,0
sample8531,71.68949771689498,0.0186799501867995,0.2060530679933665,0.009551495016611296,0
sample9379,67.28933167289331,0.0186799501867995,0.208992506244796,0.009551495016611296,0
sample2793,82.83034257748777,0.01867219917012448,0.17555732484076433,0.009380097879282219,0
sample9724,74.16009954375778,0.01867219917012448,0.2048841059602649,0.00953961012028204,0
sample9746,72.51341312422616,0.01867219917012448,0.20503300330033003,0.009492364836978951,0
sample930,70.70037297969333,0.01867219917012448,0.2067108533554267,0.009535655058043118,0
sample7729,70.12448132780084,0.01867219917012448,0.20738282870178348,0.009563409563409564,0
sample5571,69.97518610421837,0.01867219917012448,0.2066115702479339,0.009515928837401738,0
sample8610,68.2815734989648,0.01867219917012448,0.20736754966887416,0.009527754763877383,0
sample4909,63.45914558274575,0.01867219917012448,0.2078838174273859,0.00953961012028204,0
sample6442,74.60711331679073,0.018664454583160513,0.20280296784830998,0.009511993382961124,0
sample4271,71.75445873081709,0.018664454583160513,0.20579710144927535,0.009575353871773521,0
sample972,70.82818294190359,0.018664454583160513,0.20493827160493827,0.009476720230737536,0
sample711,69.85903814262024,0.018664454583160513,0.2071251035625518,0.009551495016611296,0
sample4274,68.98263027295286,0.018664454583160513,0.2076095947063689,0.009519867549668874,0
sample6419,67.4361088211047,0.018664454583160513,0.2071811803549319,0.009480626545754328,0
sample160,79.37033968516984,0.018656716417910446,0.19950637597696422,0.009543568464730291,0
sample4782,75.81510524143624,0.018656716417910446,0.20320855614973263,0.009496284062758051,0
sample8093,72.53521126760563,0.018656716417910446,0.20396366639141206,0.009531703273932863,0
sample1527,68.34295136026381,0.018656716417910446,0.20692497938994228,0.009488448844884489,0
sample6866,64.51077943615257,0.018656716417910446,0.208298755186722,0.009547530095475302,0
sample9574,63.67025683512842,0.018656716417910446,0.207953603976802,0.009531703273932863,0
sample2239,61.09271523178808,0.018656716417910446,0.2077814569536424,0.009523809523809525,0
sample3382,80.37922506183017,0.018648984666390384,0.18838814453917987,0.009480626545754328,0
sample8575,72.97969332780771,0.018648984666390384,0.20612582781456953,0.00953961012028204,0
sample570,72.8476821192053,0.018648984666390384,0.20695364238410596,0.009523809523809525,0
sample8167,70.26915113871635,0.018648984666390384,0.2068680182043856,0.009527754763877383,0
sample3581,70.17761255679471,0.018648984666390384,0.20743801652892563,0.00950020652622883,0
sample1125,67.85123966942149,0.018648984666390384,0.20743801652892563,0.009511993382961124,0
sample2996,66.95616211745244,0.018648984666390384,0.2066115702479339,0.009515928837401738,0
sample9519,66.57000828500414,0.018648984666390384,0.207953603976802,0.009535655058043118,0
sample7819,62.5051674245556,0.018648984666390384,0.20752377015295576,0.009511993382961124,0
sample2177,74.9380677126342,0.018641259320629662,0.20329218106995886,0.00950020652622883,0
sample4042,74.68041237113403,0.018641259320629662,0.20106688551497742,0.009496284062758051,0
sample8805,70.82644628099173,0.018641259320629662,0.20652622883106153,0.009519867549668874,0
sample3265,67.60446834919321,0.018641259320629662,0.20769549027720313,0.009523809523809525,0
sample1555,65.52152317880795,0.018641259320629662,0.2077814569536424,0.009523809523809525,0
sample9677,64.09937888198758,0.018641259320629662,0.20786749482401656,0.009531703273932863,0
sample1409,70.58823529411765,0.018633540372670808,0.20427455815865186,0.009461127108185932,0
sample7424,68.59743483657427,0.018633540372670808,0.20719602977667495,0.009519867549668874,0
sample2974,67.93388429752066,0.018633540372670808,0.20693928128872366,0.009508061182306739,0
sample4114,62.94458229942101,0.018633540372670808,0.20728175424079437,0.009511993382961124,0
sample3696,73.93638992152003,0.018625827814569538,0.20387149917627678,0.009504132231404958,0
sample5998,73.79876796714579,0.018625827814569538,0.2022932022932023,0.00944558521560575,0
sample3754,71.01151315789474,0.018625827814569538,0.20501232539030403,0.009457236842105263,0
sample4431,67.14935870914357,0.018625827814569538,0.20719602977667495,0.009559434746467166,0
